iter	RMSE
6329	3607.611403
6330	3607.39909
6331	3607.349792
6332	3607.281116
6333	3607.231926
6334	3607.161676
6335	3607.104399
6336	3606.989412
6337	3606.910603
6338	3606.818066
6339	3606.744504
6340	3606.615082
6341	3606.556285
6342	3606.484058
6343	3606.428454
6344	3606.311276
6345	3606.25718
6346	3606.201556
6347	3606.150291
6348	3606.128044
6349	3606.07385
6350	3606.015256
6351	3605.910259
6352	3605.803291
6353	3605.753282
6354	3605.692328
6355	3605.645418
6356	3605.602104
6357	3605.562269
6358	3605.489813
6359	3605.442938
6360	3605.314032
6361	3605.27819
6362	3605.201839
6363	3605.139431
6364	3605.04757
6365	3605.012591
6366	3604.891866
6367	3604.858376
6368	3604.807537
6369	3604.711663
6370	3604.60366
6371	3604.473878
6372	3604.439426
6373	3604.284864
6374	3604.244465
6375	3604.177491
6376	3604.105233
6377	3604.002125
6378	3603.954899
6379	3603.866379
6380	3603.790114
6381	3603.761317
6382	3603.550285
6383	3603.405724
6384	3603.336784
6385	3603.168966
6386	3603.136841
6387	3603.038018
6388	3602.97762
6389	3602.880271
6390	3602.833224
6391	3602.79416
6392	3602.754732
6393	3602.638658
6394	3602.594711
6395	3602.545714
6396	3602.515015
6397	3602.413248
6398	3602.343154
6399	3602.218297
6400	3602.163468
6401	3602.012811
6402	3601.90559
6403	3601.808702
6404	3601.74347
6405	3601.670252
6406	3601.613
6407	3601.590714
6408	3601.547979
6409	3601.440474
6410	3601.31291
6411	3601.240114
6412	3601.156106
6413	3601.043722
6414	3600.94912
6415	3600.867466
6416	3600.793698
6417	3600.738534
6418	3600.613875
6419	3600.506756
6420	3600.464417
6421	3600.381904
6422	3600.287484
6423	3600.226486
6424	3600.167188
6425	3600.140934
6426	3600.065906
6427	3600.008171
6428	3599.885211
6429	3599.85811
6430	3599.775119
6431	3599.743322
6432	3599.675581
6433	3599.503832
6434	3599.450836
6435	3599.37831
6436	3599.337876
6437	3599.313749
6438	3599.136498
6439	3599.080895
6440	3599.004794
6441	3598.891086
6442	3598.855038
6443	3598.814742
6444	3598.791019
6445	3598.585676
6446	3598.431591
6447	3598.375139
6448	3598.310756
6449	3598.289411
6450	3598.235559
6451	3598.158485
6452	3598.115289
6453	3598.057253
6454	3597.99152
6455	3597.933854
6456	3597.880559
6457	3597.802052
6458	3597.675959
6459	3597.605638
6460	3597.539773
6461	3597.506182
6462	3597.388456
6463	3597.201577
6464	3597.144981
6465	3597.074992
6466	3596.452596
6467	3596.349363
6468	3596.285447
6469	3596.235073
6470	3596.179274
6471	3596.128716
6472	3596.087812
6473	3596.042228
6474	3595.97626
6475	3595.854657
6476	3595.809294
6477	3595.786482
6478	3595.718083
6479	3595.662123
6480	3595.606555
6481	3595.551923
6482	3595.462966
6483	3595.339429
6484	3595.21425
6485	3595.069213
6486	3595.011751
6487	3594.943107
6488	3594.907473
6489	3594.82321
6490	3594.571522
6491	3594.483744
6492	3594.416473
6493	3594.367656
6494	3594.275326
6495	3594.127927
6496	3594.096332
6497	3593.933144
6498	3593.870313
6499	3593.787034
6500	3593.724841
6501	3593.598326
6502	3593.555839
6503	3593.496878
6504	3593.465617
6505	3593.341807
6506	3593.310044
6507	3593.21279
6508	3593.134181
6509	3593.008669
6510	3592.902211
6511	3592.83106
6512	3592.780951
6513	3592.62589
6514	3592.505291
6515	3592.446634
6516	3592.402693
6517	3592.361089
6518	3592.226926
6519	3592.175172
6520	3592.096311
6521	3591.94902
6522	3591.915493
6523	3591.873193
6524	3591.821544
6525	3591.773025
6526	3591.607725
6527	3591.546453
6528	3591.484251
6529	3591.423659
6530	3591.241381
6531	3591.196995
6532	3591.149107
6533	3591.115131
6534	3591.089092
6535	3590.971394
6536	3590.838986
6537	3590.788153
6538	3590.757129
6539	3590.674097
6540	3590.586515
6541	3590.46639
